,data_representations,K1,B,factors,regularization,iterations,alpha,precision_at_k,map_at_k,ndcg_at_k,number_of_skills
294,tfidf,,,1,0.01,15,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
295,tfidf,,,1,0.01,15,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
296,tfidf,,,1,0.01,30,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
297,tfidf,,,1,0.01,30,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
298,tfidf,,,1,0.01,45,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
299,tfidf,,,1,0.01,45,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
300,tfidf,,,1,0.02,15,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
301,tfidf,,,1,0.02,15,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
302,tfidf,,,1,0.02,30,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
303,tfidf,,,1,0.02,30,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
304,tfidf,,,1,0.02,45,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
305,tfidf,,,1,0.02,45,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
306,tfidf,,,1,0.03,15,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
307,tfidf,,,1,0.03,15,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
308,tfidf,,,1,0.03,30,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
309,tfidf,,,1,0.03,30,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
310,tfidf,,,1,0.03,45,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
311,tfidf,,,1,0.03,45,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
312,tfidf,,,2,0.005,15,1,0.3993857277100804,0.28737558714362504,0.3747763378813336,270
313,tfidf,,,2,0.005,15,2,0.4026794866340394,0.2894117593588012,0.377454998987145,270
314,tfidf,,,2,0.005,30,1,0.3993857277100804,0.28735257338986764,0.3747770312530837,270
315,tfidf,,,2,0.005,30,2,0.4026794866340394,0.28934281930786004,0.3774363673706128,270
316,tfidf,,,2,0.005,45,1,0.39926272648006805,0.28734149455045094,0.3747130404270832,270
317,tfidf,,,2,0.005,45,2,0.4025576839543804,0.28925028105592127,0.3773521586228613,270
318,tfidf,,,2,0.01,15,1,0.3993857277100804,0.28735727212531004,0.37475193889117,270
319,tfidf,,,2,0.01,15,2,0.4026794866340394,0.2895216494686913,0.3775925527679572,270
320,tfidf,,,2,0.01,30,1,0.3993857277100804,0.28735257338986764,0.3747770312530837,270
321,tfidf,,,2,0.01,30,2,0.4026794866340394,0.28934281930786004,0.3774363673706128,270
322,tfidf,,,2,0.01,45,1,0.39926272648006805,0.28734149455045094,0.3747130404270832,270
323,tfidf,,,2,0.01,45,2,0.4025576839543804,0.28923929204493226,0.37734399198971275,270
324,tfidf,,,2,0.02,15,1,0.3993857277100804,0.28735727212531004,0.37475193889117,270
325,tfidf,,,2,0.02,15,2,0.4026794866340394,0.2894994166028865,0.37761208350256925,270
326,tfidf,,,2,0.02,30,1,0.39926272648006805,0.28733059536788963,0.37470494055115383,270
327,tfidf,,,2,0.02,30,2,0.4028024878640516,0.28938132576053543,0.3775003581966133,270
328,tfidf,,,2,0.02,45,1,0.39926272648006805,0.28734149455045094,0.3747130404270832,270
329,tfidf,,,2,0.02,45,2,0.4025576839543804,0.28923929204493226,0.37734399198971275,270
330,tfidf,,,2,0.03,15,1,0.3993857277100804,0.28730277621250344,0.37468372420967727,270
331,tfidf,,,2,0.03,15,2,0.4026794866340394,0.28949936614829064,0.37761204791428976,270
332,tfidf,,,2,0.03,30,1,0.39926272648006805,0.28735248356143994,0.3747212070602317,270
333,tfidf,,,2,0.03,30,2,0.4028024878640516,0.2894179557971655,0.37752619528759584,270
334,tfidf,,,2,0.03,45,1,0.39926272648006805,0.28734149455045094,0.3747130404270832,270
335,tfidf,,,2,0.03,45,2,0.4025576839543804,0.28923929204493226,0.37734399198971275,270
336,tfidf,,,3,0.005,15,1,0.40084831155964595,0.2895410302765796,0.3814365146216841,270
337,tfidf,,,3,0.005,15,2,0.4068404725125352,0.295122716710771,0.3874650603389378,270
338,tfidf,,,3,0.005,30,1,0.40072531032963365,0.2893449082168212,0.38128329176356557,270
339,tfidf,,,3,0.005,30,2,0.40671155413077464,0.29521838900270186,0.38748488260114716,270
340,tfidf,,,3,0.005,45,1,0.4009701142393049,0.28942303266047004,0.3814314842174274,270
341,tfidf,,,3,0.005,45,2,0.4068333568104336,0.29532617313500914,0.3875780025861788,270
342,tfidf,,,3,0.01,15,1,0.4009701142393049,0.28961187496322804,0.3815161159022523,270
343,tfidf,,,3,0.01,15,2,0.4065956686028639,0.2949769088487739,0.38732985987395113,270
344,tfidf,,,3,0.01,30,1,0.4006023090996214,0.28926444622172504,0.38118553901869506,270
345,tfidf,,,3,0.01,30,2,0.40671155413077464,0.2951957946579004,0.3874329994544789,270
346,tfidf,,,3,0.01,45,1,0.4009701142393049,0.28941622067136924,0.3814221611013275,270
347,tfidf,,,3,0.01,45,2,0.4068333568104336,0.29534433843927804,0.3876022021295563,270
348,tfidf,,,3,0.02,15,1,0.4009701142393049,0.28959722294857604,0.3814998835452373,270
349,tfidf,,,3,0.02,15,2,0.4065956686028639,0.29504073803695285,0.3873483987672196,270
350,tfidf,,,3,0.02,30,1,0.4006023090996214,0.28926444622172504,0.38118553901869506,270
351,tfidf,,,3,0.02,30,2,0.40646555167075,0.2949963106723129,0.38727589950512786,270
352,tfidf,,,3,0.02,45,1,0.40084831155964595,0.2893944223062466,0.3813506596966886,270
353,tfidf,,,3,0.02,45,2,0.4068333568104336,0.29527621854826985,0.38752368569290707,270
354,tfidf,,,3,0.03,15,1,0.4009701142393049,0.289556929908283,0.3814673179219251,270
355,tfidf,,,3,0.03,15,2,0.4065956686028639,0.2950425998115419,0.3873436693524888,270
356,tfidf,,,3,0.03,30,1,0.4006023090996214,0.28926444622172504,0.38118553901869506,270
357,tfidf,,,3,0.03,30,2,0.40646555167075,0.2949963106723129,0.38727589950512786,270
358,tfidf,,,3,0.03,45,1,0.40084831155964595,0.2893944223062466,0.3813506596966886,270
359,tfidf,,,3,0.03,45,2,0.4068333568104336,0.2952899548120061,0.3875272042834295,270
360,tfidf,,,4,0.005,15,1,0.43381672824213124,0.3206573043930533,0.41468723215228653,270
361,tfidf,,,4,0.005,15,2,0.44238751183931396,0.32701374766452895,0.4229247877616462,270
362,tfidf,,,4,0.005,30,1,0.43381807789964666,0.3206585894291156,0.4146009428983297,270
363,tfidf,,,4,0.005,30,2,0.4450886690981527,0.3291859487995835,0.42512839858519025,270
364,tfidf,,,4,0.005,45,1,0.43381792679248454,0.32070778881312656,0.41461388499275403,270
365,tfidf,,,4,0.005,45,2,0.4452142185360338,0.32954932820909877,0.42558611472779084,270
366,tfidf,,,4,0.01,15,1,0.4339397294721435,0.32070858644433525,0.4147334857632338,270
367,tfidf,,,4,0.01,15,2,0.4422645106093016,0.3269752861260674,0.4228608636928649,270
368,tfidf,,,4,0.01,30,1,0.43381807789964666,0.3206517212972475,0.4145915429433608,270
369,tfidf,,,4,0.01,30,2,0.4449668664184937,0.32910977462283963,0.4250650863113119,270
370,tfidf,,,4,0.01,45,1,0.43381792679248454,0.32070778881312656,0.41461388499275403,270
371,tfidf,,,4,0.01,45,2,0.4452142185360338,0.32954932820909877,0.42558611472779084,270
372,tfidf,,,4,0.02,15,1,0.4339397294721435,0.3206718554985134,0.4147090195582213,270
373,tfidf,,,4,0.02,15,2,0.4421415093792893,0.3270534426600955,0.42289760926990266,270
374,tfidf,,,4,0.02,30,1,0.43394092802249684,0.32072327095970626,0.414676750787757,270
375,tfidf,,,4,0.02,30,2,0.4449668664184937,0.32910977462283963,0.4250650863113119,270
376,tfidf,,,4,0.02,45,1,0.43381792679248454,0.32076288523185936,0.41468285135117783,270
377,tfidf,,,4,0.02,45,2,0.4452142185360338,0.32954932820909877,0.42558611472779084,270
378,tfidf,,,4,0.03,15,1,0.4339397294721435,0.320687549400571,0.41472769841829205,270
379,tfidf,,,4,0.03,15,2,0.4422645106093016,0.32712984211676105,0.42294572272798403,270
380,tfidf,,,4,0.03,30,1,0.43394092802249684,0.32072327095970626,0.414676750787757,270
381,tfidf,,,4,0.03,30,2,0.4449668664184937,0.32910977462283963,0.4250650863113119,270
382,tfidf,,,4,0.03,45,1,0.43381792679248454,0.32078095207919455,0.41469559484862717,270
383,tfidf,,,4,0.03,45,2,0.4452142185360338,0.32954932820909877,0.42558611472779084,270
384,tfidf,,,5,0.005,15,1,0.46308809002204787,0.3465388680113645,0.44468198798437114,270
385,tfidf,,,5,0.005,15,2,0.45585672716593867,0.3388961013789439,0.43821759576708585,270
386,tfidf,,,5,0.005,30,1,0.46259637673075477,0.34692473752657654,0.44485593572560334,270
387,tfidf,,,5,0.005,30,2,0.4563461837852443,0.33947127345074923,0.43885408097941375,270
388,tfidf,,,5,0.005,45,1,0.4630871831004506,0.34690219018102303,0.4449361220251545,270
389,tfidf,,,5,0.005,45,2,0.4567149606752259,0.33980172047617324,0.439094180986502,270
390,tfidf,,,5,0.01,15,1,0.46308809002204787,0.3465571830296795,0.44468342608519,270
391,tfidf,,,5,0.01,15,2,0.4557337259359263,0.33867439982890446,0.4381128726846247,270
392,tfidf,,,5,0.01,30,1,0.46259637673075477,0.34697968258152156,0.44492471261600947,270
393,tfidf,,,5,0.01,30,2,0.4564691850152566,0.3395503274575961,0.4389625823952237,270
394,tfidf,,,5,0.01,45,1,0.4630871831004506,0.34690219018102303,0.4449361220251545,270
395,tfidf,,,5,0.01,45,2,0.4567149606752259,0.3397742479487007,0.4390812624410107,270
396,tfidf,,,5,0.02,15,1,0.46308809002204787,0.3465095639820605,0.4446556123742206,270
397,tfidf,,,5,0.02,15,2,0.45647428152386904,0.33899696526638334,0.43846035546969003,270
398,tfidf,,,5,0.02,30,1,0.46259637673075477,0.3470158162761919,0.4449487809965502,270
399,tfidf,,,5,0.02,30,2,0.4563461837852443,0.33932871573598444,0.4387418445660266,270
400,tfidf,,,5,0.02,45,1,0.4630871831004506,0.34690219018102303,0.4449361220251545,270
401,tfidf,,,5,0.02,45,2,0.4567149606752259,0.3398660753132553,0.4391766876834663,270
402,tfidf,,,5,0.03,15,1,0.4632110912520601,0.34659198156447807,0.4447440363424476,270
403,tfidf,,,5,0.03,15,2,0.45635112918669457,0.3391637442907608,0.43848326895881345,270
404,tfidf,,,5,0.03,30,1,0.4624745740510958,0.3468186317966194,0.4447711179510015,270
405,tfidf,,,5,0.03,30,2,0.4563461837852443,0.33939098679825547,0.43878732873483006,270
406,tfidf,,,5,0.03,45,1,0.4630871831004506,0.346883875162708,0.44489174412491195,270
407,tfidf,,,5,0.03,45,2,0.4567149606752259,0.3397469999922974,0.4390684494967087,270
408,tfidf,,,6,0.005,15,1,0.4703115072475974,0.35432480645854436,0.4551812392984097,270
409,tfidf,,,6,0.005,15,2,0.477154236472279,0.3606851534009933,0.4621381052085359,270
410,tfidf,,,6,0.005,30,1,0.47091400927956445,0.3553639191511062,0.4557707190922821,270
411,tfidf,,,6,0.005,30,2,0.4781369719762562,0.3618562363562082,0.4631546215205842,270
412,tfidf,,,6,0.005,45,1,0.471038057952768,0.3549712653528113,0.4554500078838636,270
413,tfidf,,,6,0.005,45,2,0.47788873392250586,0.36120918590744644,0.46252338613232896,270
414,tfidf,,,6,0.01,15,1,0.47043330992725635,0.3544685400157238,0.4554110603769826,270
415,tfidf,,,6,0.01,15,2,0.47776998766545786,0.3612724562234961,0.4627624433473315,270
416,tfidf,,,6,0.01,30,1,0.47128181441924805,0.3555337397936789,0.4559558101996542,270
417,tfidf,,,6,0.01,30,2,0.47838297443628075,0.36190867993896525,0.46320295636438874,270
418,tfidf,,,6,0.01,45,1,0.471038057952768,0.3549399950790342,0.4554289568572867,270
419,tfidf,,,6,0.01,45,2,0.47788888502966803,0.3613298228462652,0.46254768743479957,270
420,tfidf,,,6,0.02,15,1,0.47031180946192175,0.3543977429062638,0.4552849222475374,270
421,tfidf,,,6,0.02,15,2,0.47764841169297956,0.360940032878747,0.4622425738062951,270
422,tfidf,,,6,0.02,30,1,0.47103820905993016,0.3554543364540576,0.45597425275338865,270
423,tfidf,,,6,0.02,30,2,0.4785059756662931,0.36214357878217474,0.46334713859895843,270
424,tfidf,,,6,0.02,45,1,0.4711610591827803,0.3550059291449682,0.4555010475592166,270
425,tfidf,,,6,0.02,45,2,0.47788888502966803,0.36129136130780365,0.4624836624567362,270
426,tfidf,,,6,0.03,15,1,0.47031180946192175,0.35455814585911705,0.4553856957541164,270
427,tfidf,,,6,0.03,15,2,0.4771591061808362,0.3607677518192186,0.46196807973505993,270
428,tfidf,,,6,0.03,30,1,0.4709164063802712,0.3552503315100048,0.4557379753608248,270
429,tfidf,,,6,0.03,30,2,0.4786289768963054,0.36218392227706364,0.463363406544253,270
430,tfidf,,,6,0.03,45,1,0.471038057952768,0.3549399950790342,0.4554289568572867,270
431,tfidf,,,6,0.03,45,2,0.47776588379965573,0.3612025334689758,0.46238348803846313,270
432,bm25,3.0,0.6,1,0.005,15,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
433,bm25,3.0,0.6,1,0.005,15,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
434,bm25,3.0,0.6,1,0.005,30,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
435,bm25,3.0,0.6,1,0.005,30,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
436,bm25,3.0,0.6,1,0.005,45,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
437,bm25,3.0,0.6,1,0.005,45,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
438,bm25,3.0,0.6,1,0.01,15,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
439,bm25,3.0,0.6,1,0.01,15,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
440,bm25,3.0,0.6,1,0.01,30,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
441,bm25,3.0,0.6,1,0.01,30,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
442,bm25,3.0,0.6,1,0.01,45,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
443,bm25,3.0,0.6,1,0.01,45,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
444,bm25,3.0,0.6,1,0.02,15,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
445,bm25,3.0,0.6,1,0.02,15,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
446,bm25,3.0,0.6,1,0.02,30,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
447,bm25,3.0,0.6,1,0.02,30,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
448,bm25,3.0,0.6,1,0.02,45,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
449,bm25,3.0,0.6,1,0.02,45,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
450,bm25,3.0,0.6,1,0.03,15,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
451,bm25,3.0,0.6,1,0.03,15,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
452,bm25,3.0,0.6,1,0.03,30,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
453,bm25,3.0,0.6,1,0.03,30,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
454,bm25,3.0,0.6,1,0.03,45,1,0.40744927034646583,0.2959245166197834,0.3792325470458895,270
455,bm25,3.0,0.6,1,0.03,45,2,0.4352540437977071,0.32163078761565955,0.4074535246068793,270
456,bm25,3.0,0.6,2,0.005,15,1,0.4133437534423375,0.2963715036234569,0.38823381735216667,270
457,bm25,3.0,0.6,2,0.005,15,2,0.4205743716268282,0.30617332366019184,0.3987601143060736,270
458,bm25,3.0,0.6,2,0.005,30,1,0.41322082781234365,0.2961552126011429,0.3880787218353584,270
459,bm25,3.0,0.6,2,0.005,30,2,0.4203308418675287,0.3059593404575398,0.3985531733491262,270
460,bm25,3.0,0.6,2,0.005,45,1,0.41322082781234365,0.2961809545359758,0.38809502140722235,270
461,bm25,3.0,0.6,2,0.005,45,2,0.4203308418675287,0.3059956710660775,0.39857737289250367,270
462,bm25,3.0,0.6,2,0.01,15,1,0.4133437534423375,0.2964259995362634,0.3883020320336593,270
463,bm25,3.0,0.6,2,0.01,15,2,0.4205743716268282,0.30611837860524677,0.3986913374156676,270
464,bm25,3.0,0.6,2,0.01,30,1,0.41322082781234365,0.2961552126011429,0.3880787218353584,270
465,bm25,3.0,0.6,2,0.01,30,2,0.4203308418675287,0.3059593404575398,0.3985531733491262,270
466,bm25,3.0,0.6,2,0.01,45,1,0.41322082781234365,0.2961809545359758,0.38809502140722235,270
467,bm25,3.0,0.6,2,0.01,45,2,0.4203308418675287,0.3059956710660775,0.39857737289250367,270
468,bm25,3.0,0.6,2,0.02,15,1,0.4133437534423375,0.2963715036234569,0.38823381735216667,270
469,bm25,3.0,0.6,2,0.02,15,2,0.4205743716268282,0.3061366936235618,0.39871573640583113,270
470,bm25,3.0,0.6,2,0.02,30,1,0.41322082781234365,0.2961552126011429,0.3880787218353584,270
471,bm25,3.0,0.6,2,0.02,30,2,0.4203308418675287,0.3059593404575398,0.3985531733491262,270
472,bm25,3.0,0.6,2,0.02,45,1,0.41322082781234365,0.2961809545359758,0.38809502140722235,270
473,bm25,3.0,0.6,2,0.02,45,2,0.4203308418675287,0.3059956710660775,0.39857737289250367,270
474,bm25,3.0,0.6,2,0.03,15,1,0.4133437534423375,0.2963715036234569,0.38823381735216667,270
475,bm25,3.0,0.6,2,0.03,15,2,0.4204514459968343,0.3060334892398696,0.39863645590953223,270
476,bm25,3.0,0.6,2,0.03,30,1,0.41322082781234365,0.2961552126011429,0.3880787218353584,270
477,bm25,3.0,0.6,2,0.03,30,2,0.4203308418675287,0.3059593404575398,0.3985531733491262,270
478,bm25,3.0,0.6,2,0.03,45,1,0.41322082781234365,0.2961809545359758,0.38809502140722235,270
479,bm25,3.0,0.6,2,0.03,45,2,0.4203308418675287,0.3059956710660775,0.39857737289250367,270
480,bm25,3.0,0.6,3,0.005,15,1,0.4186051526532803,0.3031138262636245,0.3982214386315826,270
481,bm25,3.0,0.6,3,0.005,15,2,0.427049910447419,0.3134439554748883,0.40853939855761856,270
482,bm25,3.0,0.6,3,0.005,30,1,0.4192213573536952,0.30367554499331695,0.39887395311861695,270
483,bm25,3.0,0.6,3,0.005,30,2,0.4293855841601372,0.31403998210246825,0.40957896444298614,270
484,bm25,3.0,0.6,3,0.005,45,1,0.4192213573536952,0.3037263691691411,0.3989011530673151,270
485,bm25,3.0,0.6,3,0.005,45,2,0.42914085585048445,0.31388074511706165,0.40940596964277753,270
486,bm25,3.0,0.6,3,0.01,15,1,0.4186051526532803,0.3031138262636245,0.3982214386315826,270
487,bm25,3.0,0.6,3,0.01,15,2,0.4269269092174067,0.31322692250785533,0.40834106630249484,270
488,bm25,3.0,0.6,3,0.01,30,1,0.4192213573536952,0.30368470250247437,0.3988868716641082,270
489,bm25,3.0,0.6,3,0.01,30,2,0.4293855841601372,0.31401663045411665,0.4095613978548688,270
490,bm25,3.0,0.6,3,0.01,45,1,0.4192213573536952,0.3037263691691411,0.3989011530673151,270
491,bm25,3.0,0.6,3,0.01,45,2,0.42914085585048445,0.31388074511706165,0.40940596964277753,270
492,bm25,3.0,0.6,3,0.02,15,1,0.418482151423268,0.3030478921976904,0.39814934792965273,270
493,bm25,3.0,0.6,3,0.02,15,2,0.4272959129074437,0.31347600675693954,0.40873087253321455,270
494,bm25,3.0,0.6,3,0.02,30,1,0.4192213573536952,0.30368470250247437,0.3988868716641082,270
495,bm25,3.0,0.6,3,0.02,30,2,0.4293855841601372,0.31401663045411665,0.4095613978548688,270
496,bm25,3.0,0.6,3,0.02,45,1,0.4192213573536952,0.3037263691691411,0.3989011530673151,270
497,bm25,3.0,0.6,3,0.02,45,2,0.42914085585048445,0.31388074511706165,0.40940596964277753,270
498,bm25,3.0,0.6,3,0.03,15,1,0.418482151423268,0.30302972689342156,0.3981251483862752,270
499,bm25,3.0,0.6,3,0.03,15,2,0.4272959129074437,0.31351972827931957,0.408835613220918,270
500,bm25,3.0,0.6,3,0.03,30,1,0.4192213573536952,0.3036732556160275,0.3988720021648088,270
501,bm25,3.0,0.6,3,0.03,30,2,0.4292637814804783,0.3139730337238714,0.4094898964502298,270
502,bm25,3.0,0.6,3,0.03,45,1,0.4192213573536952,0.3037263691691411,0.3989011530673151,270
503,bm25,3.0,0.6,3,0.03,45,2,0.42914085585048445,0.31388074511706165,0.40940596964277753,270
504,bm25,3.0,0.6,4,0.005,15,1,0.4535349063929579,0.33871077738406447,0.4345596853970061,270
505,bm25,3.0,0.6,4,0.005,15,2,0.45966709886753565,0.3450765593177305,0.44158199317918767,270
506,bm25,3.0,0.6,4,0.005,30,1,0.45623838524535965,0.3411523774207658,0.43676690453336986,270
507,bm25,3.0,0.6,4,0.005,30,2,0.46467592007354835,0.3506215370292235,0.44734936412773757,270
508,bm25,3.0,0.6,4,0.005,45,1,0.4562382341381975,0.3415451282205949,0.43730072806884673,270
509,bm25,3.0,0.6,4,0.005,45,2,0.46873615921430767,0.3543804350340343,0.45161069562989786,270
510,bm25,3.0,0.6,4,0.01,15,1,0.4535349063929579,0.3386487308928627,0.4345257872740643,270
511,bm25,3.0,0.6,4,0.01,15,2,0.45979010009754795,0.34512204743542574,0.44169302241473185,270
512,bm25,3.0,0.6,4,0.01,30,1,0.45623838524535965,0.3411157473841358,0.4367425055432063,270
513,bm25,3.0,0.6,4,0.01,30,2,0.46467592007354835,0.3506215370292235,0.44734936412773757,270
514,bm25,3.0,0.6,4,0.01,45,1,0.4561152329081851,0.3414791941546608,0.4372286373669169,270
